"sex","age","state","undocu","edyrs","income"
"Male",48,"California","No",8,85.275
"Female",58,"Other","No",13,81.81
"Male",48,"Other","No",11,75.538
"Female",59,"Other","Yes",6,47.985
"Male",50,"Florida","No",9,74.297
"Male",39,"California","No",7,75.691
"Male",58,"Texas","No",10,79.526
"Male",46,"Other","Yes",9,49.81
"Female",29,"Other","No",12,67.809
"Female",72,"California","Yes",3,60.608
"Male",48,"Other","No",12,77.561
"Male",58,"New York","No",10,92.602
"Female",55,"Texas","No",10,77.838
"Male",46,"Other","No",11,83.352
"Female",35,"Florida","No",10,75.356
"Female",61,"Other","No",11,75.434
"Male",59,"Other","Yes",7,47.017
"Female",52,"Texas","No",11,78.609
"Female",33,"Other","No",11,74.874
"Male",57,"New York","Yes",6,62.481
"Female",47,"Texas","Yes",5,46.727
"Female",58,"Other","No",10,69.792
"Male",66,"Other","No",11,75.924
"Female",58,"Other","Yes",5,44.926
"Male",75,"New York","No",11,103.034
"Male",53,"California","No",5,79.772
"Male",64,"Illinois","No",14,99.249
"Female",46,"Texas","No",11,80.603
"Female",51,"Other","No",12,83.015
"Female",65,"California","No",10,87.555
"Male",59,"California","No",6,75.338
"Male",61,"Florida","Yes",7,55.038
"Male",51,"Texas","No",7,67.121
"Female",40,"Texas","No",13,84.762
"Female",69,"Other","No",11,72.062
"Female",52,"Other","No",13,87.731
"Male",47,"California","No",6,73.536
"Female",54,"Other","No",13,78.826
"Female",49,"Other","Yes",8,49.482
"Female",51,"California","Yes",7,71.143
"Female",46,"Other","No",10,67.372
"Female",60,"California","No",11,99.775
"Female",63,"California","Yes",5,65.108
"Male",42,"Other","No",10,67.595
"Male",46,"Other","No",12,75.89
"Male",64,"California","Yes",0,56.422
"Female",61,"Florida","No",9,74.138
"Male",50,"New York","No",8,80.478
"Female",53,"Other","No",11,72.889
"Female",34,"Other","No",11,68.403
"Female",49,"Florida","No",11,86.947
"Male",57,"California","No",8,81.97
"Male",42,"New York","No",11,96.712
"Male",31,"Other","No",10,61.749
"Male",63,"California","No",9,85.378
"Female",36,"California","Yes",2,50.594
"Male",52,"California","No",7,82.147
"Male",39,"Florida","No",15,99.942
"Male",77,"Other","Yes",7,44.897
"Female",44,"Other","No",9,64.512
"Male",57,"Other","No",14,82.436
"Male",34,"Other","No",14,76.774
"Male",49,"Other","No",13,82.226
"Female",47,"Other","No",7,60.602
"Female",59,"Other","No",9,68.558
"Male",63,"Florida","No",9,79.584
"Male",57,"Texas","No",11,82.001
"Female",58,"Other","No",12,85.449
"Female",65,"Other","No",14,84.654
"Female",61,"Other","No",11,76.613
"Male",55,"California","No",7,77.515
"Female",55,"Florida","Yes",6,53
"Female",58,"California","Yes",6,71.105
"Female",48,"Florida","Yes",7,59.239
"Male",49,"Other","No",14,89.42
"Male",57,"California","No",7,77.41
"Male",49,"Other","No",14,88.567
"Male",42,"California","No",10,90.002
"Male",47,"Other","No",13,79.562
"Female",69,"California","No",9,84.817
"Female",38,"California","No",3,58.232
"Male",51,"California","No",10,88.906
"Male",33,"Florida","No",12,77.888
"Male",48,"Texas","No",10,74.821
"Male",58,"Other","No",8,62.325
"Female",59,"Other","Yes",8,53.31
"Male",41,"Texas","No",14,89.463
"Male",49,"Other","No",10,72.531
"Male",60,"New York","Yes",7,67.096
"Male",42,"Other","No",8,64.948
"Female",49,"New York","No",12,95.408
"Female",49,"Other","No",9,76.154
"Male",44,"Texas","No",10,76.01
"Male",56,"Other","Yes",6,49.813
"Male",70,"Other","No",9,68.63
"Male",57,"Other","Yes",6,45.599
"Female",70,"Other","No",11,71.618
"Female",57,"Illinois","No",11,85.1
"Female",56,"Texas","No",11,92.635
"Male",35,"New York","No",13,94.751
"Female",55,"Illinois","No",10,81.648
"Female",53,"Other","No",11,74.449
"Female",53,"New York","No",11,96.643
"Male",54,"Other","No",10,68.841
"Female",52,"Texas","No",10,105.026
"Male",41,"Other","No",10,69.008
"Male",51,"Other","No",10,76.41
"Female",67,"California","No",8,83.704
"Female",61,"New York","Yes",8,66.295
"Male",47,"Other","No",12,75.635
"Female",54,"Texas","No",10,79.736
"Female",56,"Other","Yes",5,44.048
"Female",32,"Other","No",10,62.224
"Female",49,"Other","Yes",7,47.102
"Female",23,"Florida","No",10,70.894
"Female",60,"Texas","No",10,76.038
"Male",39,"California","Yes",4,56.963
"Female",50,"Florida","No",12,84.036
"Male",43,"Florida","No",14,92.869
"Female",66,"California","No",7,84.804
"Female",54,"Texas","No",8,67.066
"Female",48,"California","Yes",2,57.031
"Female",34,"California","No",6,74.266
"Female",71,"Other","No",12,76.096
"Male",61,"Other","No",10,76.478
"Female",59,"Other","No",16,90.098
"Male",52,"Other","Yes",8,48.19
"Male",48,"California","No",6,74.671
"Male",45,"Florida","No",9,72.08
"Male",57,"Other","Yes",5,42.379
"Male",47,"Other","No",6,63.021
"Male",57,"Other","No",15,86.503
"Female",29,"Other","No",12,67.876
"Female",43,"Illinois","No",12,84.841
"Female",46,"Other","Yes",4,38.432
"Male",64,"Other","No",10,68.78
"Male",61,"Other","Yes",7,45.896
"Male",52,"Florida","No",13,90.901
"Male",62,"Other","No",12,77.956
"Male",53,"Texas","No",10,76.115
"Female",36,"New York","No",10,86.612
"Male",68,"California","No",6,74.695
"Male",60,"Other","No",10,71.537
"Male",52,"Other","No",12,80.72
"Male",45,"Florida","Yes",7,58.199
"Male",59,"California","Yes",4,59.808
"Male",37,"California","No",9,81.426
"Female",46,"Florida","No",11,79.087
"Female",42,"Texas","No",13,82.718
"Female",59,"Other","No",12,79.159
"Male",62,"Other","No",10,79.601
"Male",50,"California","No",6,75.546
"Female",58,"Illinois","No",8,85.076
"Female",53,"California","No",5,71.581
"Female",40,"California","No",9,82.845
"Male",36,"California","Yes",3,50.862
"Male",47,"California","No",8,89.071
"Male",49,"Other","No",10,80.876
"Female",58,"Other","No",11,76.49
"Male",73,"Other","No",11,72.303
"Female",51,"Other","No",12,77.832
"Male",57,"Texas","Yes",6,49.539
"Male",57,"Other","No",9,71.797
"Female",37,"Other","No",9,76.32
"Female",47,"California","No",9,86.674
"Male",60,"Other","No",13,81.698
"Male",48,"Texas","No",10,72.849
"Female",52,"California","No",8,80.508
"Male",30,"California","No",5,66.81
"Male",74,"California","Yes",2,57.922
"Male",54,"Other","No",9,79.932
"Male",47,"Other","No",10,76.466
"Male",48,"Texas","No",9,76.636
"Male",54,"Other","Yes",6,44.349
"Male",39,"California","No",8,77.226
"Male",72,"Other","Yes",6,46.476
"Male",65,"California","No",7,85.956
"Female",47,"Other","No",11,74.795
"Female",45,"California","No",7,75.537
"Male",61,"California","No",10,88.656
"Female",59,"Other","Yes",7,51.734
"Male",50,"Other","No",10,70.019
"Male",61,"Other","No",11,72.952
"Female",48,"California","No",8,83.01
"Male",56,"Other","No",10,76.535
"Male",52,"California","No",9,84.56
"Male",47,"California","Yes",4,58.137
"Male",48,"Other","No",11,77.755
"Female",43,"California","Yes",5,59.273
"Female",61,"New York","No",7,76.582
"Male",59,"Florida","No",11,83.958
"Male",49,"Texas","No",9,71.708
"Female",56,"Florida","Yes",9,58.524
"Female",72,"Other","No",9,68.651
"Female",42,"Other","No",12,79.301
"Female",55,"New York","No",10,87.42
"Female",48,"Other","No",9,64.938
"Male",54,"Other","No",10,73.016
"Female",48,"Other","No",10,67.864
"Female",50,"Texas","No",10,75.061
"Female",53,"New York","No",11,92.225
"Male",46,"California","No",5,67.426
"Female",44,"California","No",5,75.359
"Male",58,"Other","No",10,82.33
"Male",44,"Other","Yes",9,53.887
"Male",47,"California","Yes",3,57.976
"Female",59,"Other","No",10,69.318
"Male",58,"Other","No",10,73.018
"Male",64,"Florida","Yes",9,58.143
"Female",55,"Texas","No",10,84.583
"Male",55,"Illinois","No",12,87.352
"Male",55,"Other","Yes",5,42.666
"Male",48,"Texas","Yes",7,51.38
"Female",65,"Illinois","Yes",5,53.727
"Female",55,"California","Yes",4,58.521
"Male",55,"Other","No",13,79.352
"Male",57,"Other","No",11,76.828
"Female",53,"New York","Yes",3,67.605
"Male",67,"Other","Yes",8,49.867
"Female",58,"Other","No",12,78.986
"Female",66,"Illinois","No",11,85.263
"Male",61,"Other","Yes",6,48.5
"Female",56,"Texas","Yes",5,50.359
"Male",48,"California","No",8,83.211
"Male",48,"Other","No",11,76.804
"Female",60,"Texas","No",8,75.236
"Female",60,"Other","Yes",6,56.586
"Male",65,"Other","Yes",8,53.417
"Female",48,"California","No",9,85.909
"Female",61,"Other","No",12,76.393
"Female",45,"California","No",10,85.697
"Male",45,"Florida","Yes",6,50.586
"Male",50,"New York","No",13,102.399
"Female",67,"California","No",9,87.447
"Male",40,"Texas","Yes",7,53.142
"Female",70,"Other","Yes",6,44.772
"Female",50,"Florida","No",14,92.197
"Male",56,"Other","No",12,78.888
"Female",38,"Other","No",11,67.987
"Male",53,"California","No",10,101.325
"Male",43,"California","No",8,82.81
"Male",45,"Other","No",14,89.149
"Female",45,"Other","No",14,88.75
"Female",63,"Other","No",12,85.764
"Female",46,"California","Yes",1,53.431
"Female",56,"Other","Yes",6,44.267
"Male",42,"Other","Yes",11,59.445
"Female",47,"Florida","No",12,82.571
"Male",48,"Other","No",12,74.744
"Female",55,"New York","No",9,86.17
"Male",58,"Other","Yes",6,52.547
"Male",69,"Other","Yes",8,50.544
"Female",51,"Other","Yes",6,45.081
"Female",27,"Florida","No",12,81.44
"Male",62,"Other","No",12,77.452
"Female",47,"Illinois","No",12,86.86
"Male",64,"Other","No",12,77.026
"Male",43,"Other","No",14,85.347
"Female",52,"California","No",9,87.654
"Female",46,"California","No",6,71.786
"Male",55,"Other","No",10,70.417
"Male",47,"Florida","No",12,85.616
"Male",55,"California","No",6,77.616
"Male",46,"Florida","No",8,71.87
"Male",65,"New York","Yes",6,75.085
"Female",40,"Other","No",14,95.542
"Male",52,"Texas","No",13,100.652
"Male",53,"California","Yes",2,56.907
"Male",64,"Illinois","No",7,70.11
"Male",60,"Other","No",11,73.602
"Female",57,"Other","Yes",7,47.364
"Female",45,"California","No",5,70.801
"Female",57,"California","Yes",3,67.345
"Female",40,"Other","No",11,72.465
"Female",69,"Other","No",13,81.654
"Female",48,"Florida","No",9,72.512
"Male",63,"Texas","No",12,84.669
"Female",42,"California","Yes",0,51.622
"Male",60,"Other","No",12,85.859
"Male",56,"New York","No",12,96.731
"Female",54,"Other","Yes",7,54.937
"Male",58,"Other","No",12,82.024
"Male",30,"Other","No",11,69.179
"Male",49,"Other","No",9,66.718
"Female",57,"Other","No",11,72.324
"Male",55,"Texas","No",8,73.109
"Female",64,"Florida","No",9,74.765
"Female",40,"Other","No",12,72.158
"Male",38,"Florida","No",11,76.075
"Male",44,"Other","Yes",5,47.538
"Female",54,"Other","Yes",10,57.297
"Male",56,"California","Yes",5,65.669
"Male",49,"Other","No",9,72.268
"Female",46,"Florida","No",14,90.099
"Male",55,"Other","No",10,69.406
"Female",56,"Other","No",13,84.549
"Female",35,"Texas","Yes",5,42.059
"Female",78,"Other","No",11,70.759
"Female",67,"Florida","No",12,83.802
"Female",33,"Other","No",12,71.81
"Female",55,"New York","No",11,89.566
"Male",56,"California","No",6,78.829
"Female",47,"California","No",6,74.132
"Male",44,"Other","No",12,78.075
"Female",56,"New York","Yes",6,66.026
"Male",43,"Other","No",11,72.5
"Female",57,"Florida","No",10,78.879
"Female",58,"Other","Yes",7,48.54
"Female",55,"Other","No",13,84.053
"Female",60,"Other","Yes",3,45.39
"Female",50,"Other","No",12,94.176
"Male",59,"California","No",6,78.482
"Female",59,"California","No",6,73.725
"Female",49,"Other","No",10,69.311
"Female",54,"Other","No",13,79.606
"Male",49,"California","No",8,81.032
"Female",68,"Other","No",11,75.782
"Female",40,"Other","No",13,76.3
"Female",56,"California","No",4,75.032
"Female",55,"Other","No",11,75.425
"Male",21,"Other","No",13,76.645
"Female",58,"Other","No",13,89.196
"Female",49,"California","Yes",3,55.383
"Male",60,"Texas","No",11,85.05
"Male",56,"California","No",9,93.169
"Female",52,"Other","No",10,71.03
"Female",42,"Other","No",13,79.463
"Male",55,"California","No",10,88.27
"Female",67,"Other","No",10,68.407
"Female",30,"California","No",9,75.813
"Male",66,"Other","No",12,77.289
"Female",50,"Florida","No",12,83.426
"Male",54,"Other","No",7,59.526
"Female",50,"Other","No",13,80.756
"Female",59,"Texas","Yes",6,52.428
"Female",37,"Florida","No",10,75.926
"Male",47,"Other","No",8,64.658
"Male",50,"Other","Yes",10,52.293
"Female",52,"Other","Yes",5,45.507
"Male",50,"Other","No",12,74.676
"Female",51,"Illinois","Yes",5,55.283
"Female",54,"Other","No",12,77.877
"Male",46,"Texas","No",10,74.288
"Female",47,"Other","No",12,79.776
"Female",46,"Other","Yes",6,48.885
"Female",49,"California","No",9,84.267
"Male",46,"Other","No",11,71.301
"Female",42,"Other","No",7,56.356
"Female",59,"Other","No",8,61.844
"Female",38,"Other","No",11,72.317
"Male",37,"New York","No",11,98.175
"Female",45,"Other","No",15,90.812
"Male",46,"Florida","No",10,82.444
"Male",46,"California","No",9,84.583
"Male",47,"Other","Yes",5,65.88
"Female",70,"Other","No",11,79.634
"Male",64,"Other","No",13,93.975
"Female",60,"Other","Yes",6,45.144
"Male",44,"Texas","No",10,73.128
"Male",71,"Other","No",10,70.573
"Female",29,"California","No",9,77.451
"Female",51,"New York","No",10,94.607
"Male",38,"Other","No",10,67.489
"Male",66,"Florida","No",10,76.297
"Female",57,"Other","No",12,76.987
"Female",44,"Other","No",11,76.109
"Female",57,"Other","No",10,71.953
"Male",64,"Other","Yes",6,44.169
"Female",48,"Other","No",10,72.602
"Male",58,"Other","Yes",10,53.44
"Female",34,"California","No",8,78.695
"Male",49,"Florida","No",13,89.842
"Male",41,"Other","No",8,60.431
"Female",51,"Other","No",12,79.532
"Male",45,"California","Yes",4,62.203
"Female",52,"Other","Yes",6,45.469
"Female",66,"Other","Yes",4,39.929
"Female",43,"California","No",9,98.123
"Male",47,"California","No",4,67.46
"Female",45,"California","No",9,92.879
"Male",43,"California","No",9,97.278
"Male",45,"California","No",6,72.458
"Female",48,"Texas","Yes",6,55.007
"Male",47,"Texas","No",11,84.002
"Female",59,"Other","No",12,77.153
"Female",49,"Florida","Yes",9,61.475
"Male",58,"California","Yes",2,55.25
"Male",50,"Other","No",12,75.434
"Female",48,"California","No",5,74.127
"Female",57,"Other","Yes",8,53.703
"Male",41,"Other","No",11,68.759
"Male",63,"Other","No",9,67.064
"Male",68,"Florida","No",11,84.773
"Female",52,"Other","No",11,78.029
"Male",50,"California","No",7,76.153
"Female",53,"Florida","No",11,84.585
"Female",57,"California","No",8,80.483
"Male",51,"New York","No",10,107.802
"Female",48,"California","No",6,73.571
"Male",39,"California","No",4,70.929
"Male",26,"Other","No",7,60.557
"Female",62,"Texas","No",11,80.633
"Male",66,"Other","No",9,66.043
"Male",36,"Other","No",14,79.444
"Male",55,"California","No",6,78.663
"Female",61,"Texas","No",11,84.083
"Female",60,"California","No",10,112.445
"Male",43,"Other","No",8,64.045
"Female",53,"California","Yes",4,62.568
"Female",56,"Illinois","No",9,76.156
"Male",44,"Other","Yes",9,48.125
"Female",58,"Florida","No",10,86.892
"Female",44,"Other","No",8,62.4
"Male",47,"California","Yes",5,60.676
"Male",60,"Texas","No",11,86.697
"Female",47,"Other","No",14,82.34
"Male",44,"Other","Yes",4,38.608
"Male",56,"California","No",4,72.295
"Male",44,"Other","No",15,88.622
"Male",65,"California","Yes",4,59.94
"Male",47,"Florida","Yes",7,53.08
"Male",42,"New York","No",13,93.858
"Male",53,"Illinois","No",11,84.323
"Female",68,"New York","No",14,100.696
"Male",51,"Texas","Yes",8,58.766
"Female",63,"Illinois","No",10,79.366
"Female",43,"California","No",10,95.184
"Female",64,"New York","No",13,98.048
"Female",58,"New York","No",10,88.364
"Female",46,"Other","No",14,85.762
"Female",52,"New York","No",9,85.592
"Female",80,"Other","No",13,92.721
"Female",50,"Florida","No",11,82.098
"Female",63,"Texas","No",11,79.667
"Male",70,"California","Yes",2,54.774
"Male",58,"Other","No",12,83.232
"Female",64,"Other","No",14,91.89
"Female",47,"Florida","Yes",5,50.86
"Male",60,"Florida","No",10,83.545
"Female",37,"California","Yes",6,58.037
"Male",62,"New York","No",12,94.513
"Male",65,"California","Yes",2,62.281
"Female",47,"California","No",9,86.519
"Female",61,"Other","No",10,69.891
"Female",52,"Florida","No",10,82.185
"Female",50,"Florida","No",12,85.419
"Male",63,"California","No",9,85.199
"Male",50,"Other","No",12,80.134
"Female",38,"Other","No",13,78.513
"Male",54,"New York","Yes",7,64.071
"Male",54,"Other","No",9,77.536
"Male",49,"California","Yes",2,53.425
"Male",46,"California","No",6,73.172
"Male",35,"Other","No",11,66.831
"Female",43,"California","No",3,68.128
"Male",47,"California","No",9,83.607
"Male",43,"Other","No",12,78.523
"Male",57,"California","Yes",1,57.224
"Male",56,"California","No",5,69.883
"Male",58,"Other","Yes",12,66.566
"Male",52,"Other","No",12,77.687
"Male",44,"California","No",10,85.618
"Female",48,"California","No",7,75.277
"Male",60,"Other","No",11,74.457
"Female",49,"Other","No",17,96.537
"Female",58,"Texas","No",11,79.087
"Male",49,"Texas","No",8,77.908
"Male",47,"Other","No",14,87.828
"Female",34,"Other","No",11,73.971
"Female",52,"Other","No",9,64.945
"Male",49,"Other","Yes",6,43.394
"Female",57,"California","Yes",4,59.336
"Female",57,"Florida","Yes",4,52.907
"Female",37,"California","No",7,73.009
"Female",47,"Florida","No",10,80.538
"Male",63,"California","No",5,74.638
"Male",47,"California","No",8,79.584
"Male",44,"Other","No",9,67.107
"Female",43,"Texas","No",7,78.175
"Male",55,"Other","No",13,86.357
"Male",75,"Other","No",11,71.686
"Male",42,"California","No",7,79.925
"Male",34,"California","No",6,66.866
